Zip,Median_Value_Per_SQFT_2017-09_to_2018_08_avg,Price_to_Rent_Ratio_2017-09_to_2018-08_avg,Sale_Price_2017-08_to_2018-07_avg
20744,171.75,12.61916667,279900
80918,181.4166667,15.11583333,267783.3333
19147,304.4166667,17.10166667,402158.3333
19149,112.75,10.16333333,144383.3333
93003,374.9166667,18.31666667,535716.6667
75080,162.6666667,13.06833333,298050
96789,461.6666667,22.3975,
90024,765,21.01583333,
15642,125.5,12.76333333,158716.6667
19464,102.25,9.87,134741.6667
40214,97.25,10.2375,
22554,163.6666667,14.56333333,338200
23434,113.3333333,12.51916667,198883.3333
85338,125.5,14.98583333,246516.6667
38017,112.9166667,12.14833333,325025
55044,180.9166667,14.12833333,324050
60643,119.25,9.025,
77407,100.25,10.655,
34741,104,9.6125,166758.3333
77042,116.5833333,10.53583333,
12065,154.3333333,12.48083333,
80012,200.4166667,13.47916667,233033.3333
30016,77.91666667,9.860833333,
27215,89.75,11.57583333,
32935,121.4166667,10.39666667,158258.3333
97223,226.6666667,18.025,407300
63031,88.25,8.165,
14120,108,10.6375,
85248,162.4166667,16.2375,329316.6667
78216,122.5833333,11.56583333,
90028,666.9166667,20.22583333,
77063,136,10.35333333,
76549,72.83333333,9.400833333,
11224,415.25,19.16166667,
92057,294.8333333,16.96083333,455991.6667
10010,1745.416667,25.02166667,
79928,82.16666667,9.86,147250
55106,148.0833333,11.0675,176250
77081,139.3333333,10.085,
33322,134.8333333,9.415,
76133,95.83333333,9.805,
15237,138.9166667,12.17583333,
46360,86.5,10.35416667,
58201,150.4166667,11.73583333,
89502,194.9166667,15.27083333,
11691,269.4166667,17.76666667,
85122,90.75,12.93083333,166700
67212,109.5,11.13916667,
7601,202.8333333,12.31166667,234433.3333
95020,410.0833333,20.585,737141.6667
92708,403.25,20.77666667,727350
85224,165.5,15.48166667,253708.3333
33178,197,12.06833333,341966.6667
43615,69.5,8.829166667,108275
57701,154.5,10.5525,
10306,377.25,20.17,492008.3333
33062,271.1666667,13.0675,326208.3333
33125,191.25,11.39916667,228650
72764,95.58333333,11.02166667,
27360,83.83333333,10.20583333,122525
7470,219.1666667,16.985,402516.6667
34655,123.5833333,12.97666667,224991.6667
29910,141.3333333,12.035,
73120,100.1666667,10.79166667,150841.6667
38111,46.16666667,7.619166667,
30032,86.91666667,10.2075,148675
37918,90.83333333,11.11166667,
19335,157.8333333,13.73583333,337475
27615,144.1666667,15.45166667,285216.6667
43207,84,8.573333333,105025
85375,135,14.665,222683.3333
8054,136.6666667,10.54083333,221475
40324,108.3333333,11.96916667,
85207,160.25,15.7075,325850
35405,85.66666667,10.51833333,
60411,64.25,6.235833333,
33615,131.25,11.375,186350
93063,324.9166667,17.40833333,537850
98003,203.5,14.67083333,310625
55303,186.75,12.90166667,
92103,526,19.95666667,668591.6667
93277,138.5,14.57083333,
32216,106.9166667,11.4725,142458.3333
45014,101.1666667,10.20416667,147891.6667
92223,162.5833333,14.47416667,315608.3333
28173,129.0833333,14.04833333,394491.6667
65804,86.16666667,12.07833333,
1844,193.8333333,14.55083333,312166.6667
75219,221,12.82583333,290308.3333
78247,106.9166667,10.87333333,194408.3333
43232,92.16666667,8.605,101800
96744,532,27.00666667,
37660,77.33333333,10.665,
13760,81.33333333,7.73,
87105,107.9166667,10.455,
91402,330.5,15.3125,421033.3333
35215,57.08333333,8.615833333,
54115,112.75,12.8625,
27612,154.8333333,16.485,286625
14075,116.4166667,11.47833333,
80014,193.75,13.59,270883.3333
27604,115.6666667,11.87833333,184375
73071,96.75,10.3275,139550
75074,126.75,11.78,248583.3333
85283,158.5,15.21416667,260050
7024,322.9166667,17.17333333,
94117,1146.25,26.65166667,
77546,110.1666667,10.26583333,263750
20171,278.4166667,18.49666667,570991.6667
17701,87.25,11.9575,
93720,175.75,16.51,
28412,127.6666667,12.59166667,
92507,243.25,15.6025,333408.3333
96003,171.8333333,15.52916667,
80526,225.8333333,17.34083333,
12866,216.4166667,12.69333333,319050
87507,169.0833333,12.93333333,
48307,148.5,12.24583333,234983.3333
91367,409.5,18.30583333,670000
64118,114.3333333,9.465,149066.6667
14150,102.75,9.586666667,
28806,191.8333333,14.2625,
32164,105.5833333,12.19833333,
74055,97.41666667,10.56166667,181208.3333
76010,102.3333333,7.8975,
6492,164.8333333,12.07583333,232075
55113,178.75,13.34833333,259275
29526,93.16666667,10.10666667,
8053,140.6666667,10.95083333,235941.6667
29651,98,10.88333333,
28262,98,11.525,179441.6667
23608,114.4166667,11.86166667,174283.3333
55104,185.9166667,12.42166667,209066.6667
28110,114.8333333,11.90583333,193158.3333
27513,153.3333333,16.115,300616.6667
33617,108.75,10.325,136175
18103,118.8333333,10.10083333,145733.3333
98391,203.25,15.89833333,395241.6667
91977,307.9166667,16.60166667,439766.6667
28403,137.0833333,12.72833333,
95831,241.4166667,18.82833333,426908.3333
37087,130.3333333,13.18583333,
92346,197,15.48166667,331358.3333
85016,204.3333333,15.775,294083.3333
80229,224.8333333,13.91333333,282966.6667
32837,139.3333333,12.935,237233.3333
95207,177.5,15.55666667,253041.6667
28117,146.0833333,15.07916667,
92037,736.1666667,21.8675,1248483.333
78233,100,10.17083333,163650
34744,118.25,12.66166667,222366.6667
93436,222.75,16.0125,
19103,482.5833333,16.73166667,
77072,76.25,8.48,
10469,278.8333333,20.535,
75063,143.8333333,13.18083333,333000
37221,146.6666667,14.1775,281975
53215,77.08333333,8.536666667,
90049,1019.666667,23.33,
43016,141,12.2525,270891.6667
97330,208.9166667,15.95333333,
42301,80.08333333,10.7775,
75024,136.1666667,14.485,398583.3333
29073,87.75,9.76,134283.3333
76542,78.25,10.24416667,
94102,1093.583333,20.23333333,
48183,112,11.355,152191.6667
91406,402.75,17.35083333,559733.3333
92260,205.3333333,11.22583333,331891.6667
60804,140.1666667,9.9075,157616.6667
44691,98.66666667,10.62583333,
77008,235.1666667,12.405,
95616,375.5,21.30666667,645650
94121,952.1666667,28.9025,
91766,312.5,15.91166667,392583.3333
27107,79.33333333,10.26666667,
10312,337.5833333,20.63583333,494108.3333
24502,90.25,11.87583333,
90277,682.6666667,24.23083333,1199100
78665,116.9166667,12.4775,270066.6667
75023,132.25,13.38166667,292466.6667
91706,353.0833333,16.93083333,425950
92801,375.0833333,17.2975,509100
32725,106,10.94833333,157800
46226,56.66666667,7.535,
33442,116.8333333,7.315833333,112125
91744,371.5,17.07666667,445341.6667
92404,195.5833333,14.635,262391.6667
65201,101.4166667,10.93083333,
80537,231.4166667,16.32833333,
90020,559.0833333,17.58583333,
43224,84.16666667,8.621666667,92150
95828,193.8333333,15.23416667,280741.6667
33415,118.6666667,8.530833333,136633.3333
98270,233.25,15.63666667,354075
33180,264.5833333,12.61666667,330591.6667
19403,146.4166667,12.21,232466.6667
48170,166.25,12.72083333,288208.3333
87123,129.3333333,13.19416667,
55112,164.9166667,13.26166667,250950
92780,384.25,18.81583333,
60435,107.9166667,9.0525,150541.6667
26505,124.8333333,11.74166667,
8540,272.25,14.33083333,
85711,116.5,12.70833333,154758.3333
15108,123.8333333,11.57416667,
48111,108.9166667,12.13416667,
98226,235,18.77916667,
1970,243.8333333,14.1625,342716.6667
21229,84.91666667,7.573333333,
30064,117.8333333,13.25083333,271758.3333
87110,123.0833333,12.67833333,183950
93291,142.0833333,14.78083333,
40509,115.8333333,12.29416667,
32940,148.1666667,13.3775,292433.3333
54703,117.75,12.455,
11758,300.4166667,14.19083333,466033.3333
60632,158.0833333,9.805,174500
44212,111.0833333,10.47833333,178575
52404,134.6666667,10.36916667,
94611,703.6666667,25.78083333,1185341.667
21044,200.0833333,13.885,334408.3333
84043,210.3333333,15.97333333,328170
52001,102.0833333,9.740833333,
95060,620.9166667,24.09833333,
47201,92.41666667,9.316666667,
70810,134.9166667,12.82916667,262541.6667
85365,108.3333333,13.6075,
26554,79.91666667,10.26083333,
10461,311.9166667,21.87666667,
97202,332.1666667,20.57666667,516750
75227,95,8.538333333,
44870,70,8.490833333,
85382,148.0833333,15.44916667,262025
77015,83.33333333,8.5075,
30518,108.9166667,13.00666667,230566.6667
30721,71.33333333,9.504166667,
68516,156.5833333,12.6175,
30809,97.58333333,13.275,243900
78155,115.9166667,10.1725,198050
95628,235.5,18.15916667,417016.6667
92407,205.25,15.19416667,321600
32703,122.4166667,11.76166667,216208.3333
30309,295.75,13.1525,295175
98501,176.9166667,15.50666667,
91405,354.4166667,16.52333333,505650
87108,131.3333333,12.1675,
37343,108.8333333,10.715,196491.6667
29615,108.5833333,12.83083333,234658.3333
77396,88.41666667,9.420833333,191091.6667
49424,144,11.81833333,
54935,83.08333333,10.55166667,
29412,195.0833333,14.34833333,301933.3333
11101,1172.583333,26.55916667,
85018,281.9166667,16.6125,
46350,91.16666667,11.07833333,
95610,220.6666667,16.63416667,339975
90813,365.5,15.8925,
11106,893.25,31.1525,
85719,155.8333333,14.2075,
8854,200.5833333,12.17583333,290966.6667
98004,661.25,26.60916667,1271100
37209,222,14.13083333,304508.3333
85260,216.8333333,16.00916667,375958.3333
30605,92.91666667,11.49333333,
96822,580.8333333,20.5725,
90803,568.5,23.49916667,799191.6667
37920,80.41666667,10.14583333,
16801,162.8333333,14.69666667,
75006,130,11.66916667,229708.3333
8757,120.0833333,9.275,159391.6667
48843,141.8333333,12.84833333,
39402,85.25,11.21416667,
98105,569.9166667,25.71,
92324,216.5833333,14.8975,288083.3333
14450,116.4166667,8.880833333,193908.3333
94550,467.9166667,22.31333333,841066.6667
21221,137.3333333,10.23666667,172491.6667
90503,531.6666667,22.15166667,786316.6667
32514,88.83333333,11.58416667,
77511,107.3333333,9.015833333,
77040,95.91666667,9.663333333,
2895,139.4166667,10.7225,173625
32708,143.4166667,13.46833333,247708.3333
29687,102,11.05166667,167983.3333
10022,1409.833333,25.6125,1073800
91601,521.5833333,18.47333333,
85044,170.0833333,15.78166667,275233.3333
98118,371.4166667,19.96833333,562441.6667
94577,467.3333333,19.315,650341.6667
21401,242,15.8825,415233.3333
32746,146.6666667,13.67666667,278108.3333
49423,137.8333333,11.33333333,
2703,205.5833333,13.68666667,294933.3333
73034,108,11.975,
61554,72.91666667,9.036666667,
97006,221.1666667,17.35333333,348575
43204,82.91666667,8.984166667,
60506,115.6666667,9.584166667,176191.6667
95206,167.5,15.27083333,266158.3333
14224,110.0833333,10.78583333,
42240,69.41666667,11.19166667,
7712,217.75,13.83083333,345875
63033,81.58333333,8.296666667,
77406,104.6666667,11.3425,282641.6667
40216,94,9.8025,114633.3333
98204,230.25,15.10333333,282983.3333
29576,126.4166667,12.14416667,
8081,97.25,9.355,
92078,332.75,18.6125,589100
54220,71.83333333,9.4475,
94118,1125.5,30.11916667,1980741.667
40517,105.8333333,10.7225,
44111,63.83333333,7.378333333,86616.66667
94546,493.9166667,21.6925,755616.6667
85029,124.25,13.55416667,188041.6667
95678,235.5,16.80416667,363133.3333
7104,108.0833333,14.99583333,
99205,169.3333333,12.54166667,165783.3333
92026,288.5,17.62666667,502150
20902,286.5833333,15.12916667,383325
98023,199.8333333,15.27916667,362991.6667
92692,386.5,19.2825,707375
1453,168.5,12.4875,224508.3333
78201,109.75,9.065,
18104,126.1666667,11.155,198758.3333
80233,240.5833333,14.13583333,318450
98387,167.75,13.9975,278275
80211,463,19.10333333,534150
37076,127.6666667,12.3725,225625
75062,121.75,10.36833333,
38115,57.91666667,8.963333333,
23602,119.9166667,12.24583333,182641.6667
79907,70.41666667,8.760833333,
36116,41.83333333,8.19,
91762,281.1666667,16.82833333,
83686,125.75,12.91416667,199741.6667
98258,244.5833333,16.05583333,384800
6460,204.0833333,12.915,275425
62040,58.75,7.745,
11432,485.4166667,24.56916667,
94403,981.5833333,30.975,1428433.333
95621,220.5833333,15.685,300266.6667
37620,78.91666667,10.91666667,
97007,213.4166667,17.82416667,402283.3333
78028,109.0833333,10.54166667,
24018,112.8333333,12.96833333,
60126,243.4166667,14.125,394808.3333
11222,1129.083333,27.57083333,
60201,304.25,14.37083333,
45231,76.33333333,8.229166667,
91761,273.8333333,17.28833333,
77089,95.75,9.935833333,
92129,385.4166667,21.3675,719283.3333
60014,128,10.74416667,202833.3333
27609,167.1666667,16.1075,
76112,91.08333333,8.956666667,
85041,115.75,12.94666667,202266.6667
33068,154.0833333,10.23333333,176208.3333
14609,75.08333333,6.748333333,97875
33179,122.9166667,7.57,137066.6667
53202,203.75,11.69416667,251150
2124,303.5833333,16.29,430600
85206,141.4166667,14.16833333,211241.6667
21043,225.6666667,15.59833333,414366.6667
92114,323.25,16.40166667,429300
91702,355,17.0025,433608.3333
18702,31.91666667,6.719166667,
52302,124,10.87416667,
32835,122.1666667,11.13833333,
7052,214.0833333,14.59166667,
43551,107.25,10.26666667,212658.3333
78213,114.25,9.698333333,
8724,176,12.23916667,235691.6667
23220,194.8333333,14.68083333,281683.3333
32259,133.1666667,13.26083333,314650
93906,286.3333333,16.42,
8816,193.5833333,12.71333333,340283.3333
33126,184.6666667,9.711666667,183875
33919,134.8333333,10.09416667,167625
91770,420.8333333,19.96416667,568566.6667
50613,132.4166667,10.51583333,
98837,123.4166667,12.00166667,
76017,110.4166667,10.65583333,206325
90047,356.5,16.035,460383.3333
90003,340,13.835,349318.1818
28562,106,11.7025,
20148,216.4166667,18.19,517766.6667
29803,90.08333333,11.0925,165950
23234,100.0833333,10.92083333,156375
30076,150.25,14.3075,329883.3333
80011,220.5833333,13.58333333,272666.6667
90630,382.5833333,19.55083333,645233.3333
28306,88.41666667,13.03666667,
34112,153.4166667,6.3025,
30097,135.8333333,14.68083333,379509.0909
75214,239,14.40666667,477108.3333
75126,109.8333333,10.5425,219991.6667
44118,79.58333333,9.1975,138650
90018,451,19.62583333,615800
60440,120.5,9.72,186975
46220,150.75,12.09416667,
91343,338.9166667,17.03916667,548116.6667
32224,152.1666667,13.97833333,278708.3333
63122,195.5,13.78916667,325208.3333
96816,658.1666667,33.11166667,
84041,195.4166667,13.16333333,
47905,92,10.09,
19128,172.5833333,13.07166667,237525
75248,161.9166667,13.83583333,418050
77388,87.83333333,10.15666667,200941.6667
44240,93.91666667,9.920833333,147875
76039,131.9166667,11.42916667,224533.3333
77469,101.25,10.29916667,239158.3333
20772,173.9166667,12.55666667,276275
90247,364.5,16.88416667,449058.3333
78046,87,9.345833333,
55408,220.6666667,12.85333333,
30324,229,14.64916667,295975
91942,362.8333333,17.40583333,472583.3333
90016,511,19.77416667,671500
15317,129.8333333,11.33583333,240683.3333
85706,99.08333333,11.47083333,130600
93446,281.9166667,18.22,
37115,129.9166667,11.22916667,167066.6667
83642,152.3333333,13.98916667,271808.3333
80220,405.5,19.35583333,466891.6667
19460,157.5,13.18583333,271700
20008,555.0833333,19.37166667,
22903,210.8333333,15.03083333,
29621,97.41666667,11.07666667,
44203,77.83333333,9.464166667,89350
33161,168.8333333,10.76333333,220141.6667
59101,168.75,13.82166667,
85209,146.5,15.03333333,247883.3333
80631,201.6666667,13.6325,
29210,72.08333333,8.995,
65109,100.5833333,11.90416667,
29407,177.1666667,14.07916667,265983.3333
7960,264.5833333,15.15,534833.3333
21502,65.08333333,7.938333333,
90043,417.75,19.09583333,597225
63017,152.4166667,13.735,352175
31061,69.58333333,9.991666667,
98277,190.8333333,15.98166667,
44094,105.25,10.88916667,173241.6667
55416,253.0833333,14.08833333,309575
33165,207.5833333,13.01583333,343966.6667
1752,216.5,13.03416667,330666.6667
18974,185,13.28916667,291118.1818
32780,104.25,10.2425,
7304,246.4166667,14.17166667,
34203,138.9166667,12.2475,244691.6667
77339,95.41666667,10.54333333,
90037,324.5833333,15.69416667,
32257,122.3333333,12.92166667,193958.3333
63026,150.5,12.09666667,221391.6667
91304,353.8333333,17.76416667,618125
77088,79.41666667,8.764166667,
95822,227.0833333,14.8825,270650
96818,518.1666667,19.69916667,
30339,185.4166667,13.20416667,299483.3333
15068,96.16666667,10.14,
33904,143.5833333,11.7875,212558.3333
37604,94.25,11.52916667,
94114,1277.083333,28.085,1681133.333
85713,98.41666667,11.03416667,129791.6667
92870,358.4166667,19.13833333,643750
32159,146.9166667,9.938333333,209591.6667
60605,356.0833333,13.66,371658.3333
78229,104.6666667,9.7075,
80231,224.9166667,14.53,273591.6667
38501,91.33333333,11.57666667,
90022,392,16.42916667,430116.6667
18102,45.66666667,7.053333333,67300
93551,172.3333333,14.2625,376058.3333
44720,95.66666667,10.25833333,
80401,311.5833333,18.7275,520108.3333
94590,276.5,15.83083333,
95124,827.3333333,30.77083333,1304358.333
97756,181.5833333,15.35916667,
33435,145.75,9.25,164816.6667
28226,155.0833333,15.90833333,327450
80210,462,20.565,621041.6667
94010,1224.083333,34.73833333,2639308.333
85234,154.3333333,15.94166667,301258.3333
55125,170.6666667,12.86416667,266741.6667
98033,499.75,26.07916667,973475
48198,97.33333333,7.625833333,
92211,190.1666667,10.49583333,327791.6667
80127,244,16.77083333,437875
46237,91.75,9.691666667,
37601,91.41666667,11.04166667,
98042,219.0833333,15.89166667,398166.6667
80501,270.4166667,15.64833333,
13021,82,7.064166667,
34667,93.08333333,10.87166667,150716.6667
20854,327.5,19.4775,882433.3333
75104,99.08333333,10.1475,197608.3333
85020,171.0833333,14.38666667,
95336,226.75,17.345,369766.6667
94103,1046.583333,21.14166667,
42303,88.16666667,11.03,
48104,229.6666667,13.3975,
90045,717.4166667,23.87083333,1084912.5
23669,106.25,11.535,159666.6667
39110,114.25,10.6575,
60089,182.0833333,11.92,286066.6667
92111,411.0833333,19.12833333,531650
10065,1530.75,26.06416667,
27103,96.75,10.955,153041.6667
77581,106.75,10.30833333,243200
60010,177.75,13.81166667,432766.6667
59718,198.75,14.5875,
20176,211.5,16.91916667,501425
77099,78.08333333,8.919166667,
38128,50.33333333,8.156666667,72200
99362,163.6666667,15.3,
48073,185,11.60583333,215808.3333
44224,108.75,10.255,174891.6667
13601,84.41666667,8.993333333,
76108,103.8333333,10.195,179916.6667
83854,142.3333333,13.45833333,
34786,155.25,14.095,386958.3333
92027,299.25,16.64166667,455516.6667
34746,109.5,12.10083333,
78109,89.5,10.14416667,178583.3333
32566,122.5,13.595,
13440,71.5,7.54,
46514,93.83333333,9.686666667,
