Zip,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08
98424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252200,287400,295800,300200,279700,277800,278800,277900,2.82E+05,288400,282600,289800,291500,308300,303400,3.05E+05,303400,308200,307500,303800,308900,327900,336100,355700,350700,377700,359900,356100,331800
20607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271200,273100,270600,278900,290300,325500,329500,324500,298900,289900,2.91E+05,315700,316200,303400,297600,282200,2.75E+05,260900,259200,285200,315100,334900,332700,2.99E+05,302700,310100,353100,352400,349100,335500,329600,325300,336500,349600,341800,336600,334800,349200,356800,331800,337500,314300,332700,323900,323400,310800,308400,336800,
2347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324200,2.95E+05,295700,3.09E+05,3.23E+05,3.19E+05,315600,309100,313700,311200,322400,317400,311100,345400,368700,368200,322600,315600,331600,343500,3.30E+05,325700,302700,291300,3.14E+05,335800,337200,327500,366800,360800,356200,306700,317100,287800,2.72E+05,278400,311700,352600,362800,
10918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234300,240100,220900,223700,219900,237800,267100,2.62E+05,245200,2.21E+05,237500,2.56E+05,267600,248600,236700,225800,231900,225200,221800,220200,214900,202100,221400,209400,213700,2.10E+05,212600,2.33E+05,246400,266200,254900,242500,249800,238100,240500,2.40E+05,262200,257800,,
95726,245400,260800,251900,254200,234100,228700,229300,226600,214200,205600,200300,187500,1.88E+05,185100,1.95E+05,185900,1.80E+05,188100,196300,204500,186600,180300,180800,170600,167200,155300,176500,179900,194400,177600,177600,160700,159400,147400,157300,159200,158700,135300,1.36E+05,127600,140500,142500,144100,136700,130500,138600,136800,137100,137800,142500,142100,135700,142400,151200,160500,163800,159400,151300,151700,1.66E+05,173800,185900,179400,183400,181600,185900,213100,209600,210800,196600,207200,210900,208100,206700,212900,214900,212500,2.09E+05,212700,224800,233200,232800,225300,223200,238300,240800,240700,230600,231100,240300,232400,239200,224500,236300,2.28E+05,240800,2.37E+05,240500,246100,262500,2.72E+05,270500,274800,271800,286100,274500,297300,280600,296800,288600,301700,298100,306200,312200,319800,305600,301400,284600,2.89E+05,289800,317900,310400,310100,298200,315200,
48128,131300,129100,123500,1.32E+05,1.34E+05,119300,113400,112400,119700,1.28E+05,127500,126800,103700,101200,89600,86500,8.40E+04,85600,89400,79900,8.20E+04,77500,89300,82800,94600,8.60E+04,94100,82600,84200,82600,97300,95800,92200,86900,84100,85700,75500,72800,74500,81200,82900,78700,77700,75600,77100,78300,78600,80800,80700,8.70E+04,92500,92600,102800,94600,103200,93500,9.40E+04,88400,92900,96900,106600,110600,120700,118200,121300,120300,123500,119800,119100,118200,124600,1.29E+05,131400,1.25E+05,121900,122100,129200,129800,124700,121200,124400,1.27E+05,125400,124300,123400,1.23E+05,1.23E+05,126900,128600,131500,135800,141300,137200,130600,132900,136300,133800,132800,138200,138500,132200,130600,134500,139100,147900,155900,1.55E+05,149500,134800,142700,141700,158600,157600,163100,160400,160400,153600,152700,163900,169400,172600,161200,166200,1.72E+05,174300,
11753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737700,734600,758500,774200,766800,758500,761400,7.77E+05,753400,755900,766300,811700,822300,831100,842800,865300,877900,8.60E+05,8.62E+05,838700,838200,817300,8.03E+05,804200,769200,785800,795100,832400,
85390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179600,176800,159500,162800,157600,177400,185800,200300,207500,223300,231500,235700,225900,220100,214100,211100,207400,1.99E+05,192400,207400,211900,202200,207600,226700,240500,1.98E+05,2.04E+05,216500,259200,244700,231600,228200,228200,2.34E+05,231200,2.25E+05,248600,261900,271300,256100,248700,243100,254100,272500,305500,294200,332500,294100,301400,242300
2343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78E+05,283200,274600,244900,2.42E+05,2.68E+05,272200,281100,258300,2.69E+05,264800,262500,252800,260900,274600,278400,275100,264700,272300,276700,277700,280700,298700,318500,326200,310300,304500,294500,299500,297900,304800,3.05E+05,310800,324100,344400,346600,336800,3.25E+05,331700,
91708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347600,336400,3.50E+05,343700,350300,369200,350800,351500,332800,3.58E+05,361300,380600,381400,384800,367600,369700,369100,3.72E+05,378800,381900,399400,3.88E+05,391700,375800,3.80E+05,376600,370700,374500,387800,3.97E+05,404500,392600,401400,407300,403800,3.94E+05,3.78E+05,394700,401900,423100,413700,411100,395600,413500,412900,396900,391400,4.10E+05,460400,470300,467100,435200,450200,459900,491200,484700,493500,463400,4.57E+05,479100,520400,505700,499100,502200
21090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255800,234600,239600,2.33E+05,2.60E+05,251300,252800,2.50E+05,254100,2.59E+05,252600,2.60E+05,258700,254100,254500,273900,284400,275600,269300,280500,277900,273600,2.46E+05,254900,255400,274200,2.73E+05,289600,
38058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126600,132700,137400,139600,137700,121300,123200,122400,140700,146600,155100,1.58E+05,160500,157500,155300,132300,136300,125300,145100,1.39E+05,150700,155600,165800,169800,168600,164600,
11598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698700,680700,674900,681300,706600,702100,704100,695800,666600,690700,765100,787100,783800,7.10E+05,7.49E+05,750600,7.83E+05,759500,828200,816200,809800,861500,8.57E+05,9.44E+05,820300,867300,881200,
45050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158600,1.65E+05,164400,171800,175600,177900,175100,173200,182300,1.79E+05,184700,183200,192700,186800,186700,177400,184800,181800,180400,184400,184200,188900,1.83E+05,1.88E+05,197700,189800,178800,
7442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258600,252500,254400,226300,214800,220100,235900,240400,226200,245400,225200,232500,208700,236100,256900,274500,2.79E+05,259900,261500,250600,246800,2.38E+05,237100,211300,217100,221400,241800,244900,246400,250100,2.54E+05,259200,263600,256500,247500,246100,253600,257400,299700,294700,3.25E+05,286900,285700,232300,235700,235300,279500,252300,221300,195100,261100,
7035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290800,274200,265300,261800,271600,286800,268100,271800,271900,283200,272400,272600,273200,297100,290700,285100,295700,302400,317700,312700,313200,3.35E+05,354900,359100,343100,309300,317700
23075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84900,83600,89600,89500,9.70E+04,94200,96700,94200,101800,98800,105100,107700,112200,115800,113800,114900,107600,113300,1.03E+05,108900,1.05E+05,117700,128700,116700,120800,116500,116100,123300,111900,133700,119300,125800,119100,
32736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186300,1.92E+05,179500,1.86E+05,175500,180500,182600,191400,207300,199800,195400,184400,194700,199300,204600,213100,219500,232200,226700,227500,219600,229800,197500,196600,194700,227900,238200,238200,248600,2.49E+05,249100,278200,268500,280700,259400,267400,254300,237900,240300,237800,262500,244300,239600,234600,2.54E+05,272300,263700,2.65E+05,257500,2.52E+05,252100,2.57E+05,269800
80230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84E+05,361200,358500,366500,346400,372400,365400,346700,4.06E+05,387500,410900,343400,390100,383200,440800,397300,459100,439600,454800,443100,419200,463700,478800,554900,531600,537600,505800,527100,513100,5.19E+05,507800,527200,564800,563200,510400,534900,5.60E+05,622400,525100,5.37E+05,540600,5.67E+05,567900,589200,637400,604900,666200,644100,688100,690200,715700,705300,608800,566800
89143,241300,218400,217900,205200,199700,1.96E+05,199900,184300,181500,172500,194700,206900,2.01E+05,176500,150600,139100,132600,131400,148900,151300,161300,154800,162900,149400,134500,121200,128900,135400,141700,141700,148100,138500,133900,127100,143700,137600,131400,122400,120200,116800,105600,111500,121300,122300,121500,113500,123400,124900,124400,128100,136400,135700,137900,144600,162900,161300,158400,159400,161500,163800,158900,161300,163300,176400,178500,178700,181500,185700,187200,178900,177900,1.83E+05,191600,196400,1.93E+05,184900,183900,187400,208700,213300,2.15E+05,201200,203900,205800,211500,206600,199700,2.02E+05,210700,220300,217700,211300,212400,218500,224500,220700,216500,220800,224400,220900,212100,210500,2.12E+05,2.15E+05,216800,225700,2.43E+05,238700,235300,222100,234600,239800,245200,251700,271700,265600,255600,261100,290500,305300,2.80E+05,267100,276500,285300,292800,
93543,251200,222200,218700,212400,205700,163500,155400,151500,148900,148500,149200,1.35E+05,120300,102200,95800,98400,95200,93800,87200,87200,94800,100500,112700,111900,109600,107600,109400,113400,104500,101900,9.70E+04,93700,9.60E+04,101900,109300,108400,110800,1.14E+05,121600,114100,106300,100600,103900,1.08E+05,106300,105200,103800,99800,95600,92300,97400,102200,102900,103400,1.02E+05,109200,117900,115400,114400,103500,116100,115800,120500,122300,1.35E+05,145800,153500,153100,158100,154400,1.56E+05,160800,166900,1.67E+05,155400,1.56E+05,153600,1.59E+05,177800,180700,178400,161200,172200,179300,1.83E+05,178400,193200,184200,184500,202200,2.13E+05,211900,180500,183900,181600,1.88E+05,1.85E+05,196900,208800,221500,224400,2.15E+05,201800,209800,220200,235600,231500,228700,224900,233500,238300,2.45E+05,241600,259300,267900,259900,2.59E+05,256700,271500,261600,253400,262600,2.82E+05,291900,2.91E+05,272500
95742,,,,,,,,,,,,3.04E+05,301300,279500,278200,2.70E+05,269700,267600,257600,260500,257700,277200,2.81E+05,277500,2.71E+05,2.66E+05,261600,250700,2.41E+05,240700,244500,251100,252700,2.41E+05,232200,222200,233200,225200,232600,216100,215400,209500,2.15E+05,219600,2.23E+05,233800,237800,234600,224900,226200,226500,219800,216500,234100,241600,249700,234400,248700,271600,285600,282500,266800,271300,278700,288300,294200,313900,320800,325400,308300,303400,309300,315300,324300,319100,325400,323200,324700,3.24E+05,323200,329500,3.37E+05,3.48E+05,3.54E+05,357100,357800,361600,359500,3.56E+05,354100,358100,364800,3.57E+05,356200,351900,358800,370600,367300,368500,3.67E+05,375400,384800,385400,382900,389100,395600,431100,424800,423800,399400,4.11E+05,409700,413300,412600,4.35E+05,446700,455400,4.61E+05,466200,461600,438400,436800,443100,449800,446700,435400
37757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104500,1.07E+05,105900,117100,99500,100700,93400,106200,107500,113600,109100,110800,119500,122700,131200,1.20E+05,128800,130100,132900,1.32E+05,133800,136100,140400,145600,150300,148500,145900,1.27E+05,117700,119400,136200,141100,139300,125900,142100,137100,
2896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272700,273500,2.69E+05,259100,248800,237400,244300,241500,266700,275200,283500,280400,293100,285700,2.78E+05,245900,264300,258500,281900,262600,284300,301300,317800,295400,2.73E+05,268900,2.85E+05,
84337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174800,177400,190700,177900,172900,168500,175900,177400,168100,166700,175300,183200,189900,182400,184700,188100,192800,195600,184200,173300,1.73E+05,189300,197800,216100,213900,213800,192200,1.86E+05,183600,190300,190900,2.06E+05,218500,233500,2.28E+05,211500,209600,219800,
33785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269200,3.05E+05,307700,318900,326600,340900,3.21E+05,319500,321100,354800,375600,360400,324400,276900,2.96E+05,296600,301800,296200,352300,345500,358100,304200,330800,317800,338800,336500,340900,345500,346200,350600,338700,333200,315700,323900,338100,380800,3.78E+05,366200,366500,372200,3.86E+05,386100,3.76E+05,3.81E+05,362800,368800,342400,363700,360500,409800,381400,381700,362800,374400,407300,433600,459700,450600,431700,427700,444600,466400,431200,398100,382500,410200,412400,419100,398500,451800,444600,477200,462600,458900,442800,
98446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219100,214900,212300,246800,242600,248100,234300,248300,241600,243300,239300,246200,248100,247300,2.85E+05,281400,293800,270800,289500,281300,264900,246400,234800,241700,252300,270700,270300,273100,289300,298200,301600,3.09E+05,313600,331700,310400,3.05E+05,277100,282600,303500,326200
68147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122600,111100,106500,101300,107400,109300,118100,112400,108300,9.50E+04,9.50E+04,93900,99200,106300,112100,112400,111400,110700,108100,109100,110200,116800,111800,107800,101900,108700,116600,123300,119900,1.08E+05,108800,114900,132200,132800,115700,106700,118600,132900,129900,119500,118200,121700,154300,1.55E+05,156800,125400,132400,1.42E+05,139700,134200,124700,129900,1.31E+05,136100,145400,143700,143700,127600,129100,124400,127300,129600,134300,142900
67230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33E+05,247200,277400,239600,2.54E+05,239800,281500,262300,254100,227700,231300,238100,250200,255500,259800,258300,259100,266300,269300,261900,261900,269600,279200,283900,2.76E+05,274200,284900,282600,294600,280500,2.67E+05,257900,260800,288600,298700,2.78E+05,270800,282900,2.96E+05,299500,277700,305600,306400,322100,290200,287500,2.97E+05,316300,357800,340400,338800,297900,300700,294600,293600,299900,306100,297100,283900,255900,268700,307600,338100,339500,313600,326100,2.95E+05,295600,286500,316400,2.92E+05,270400,269200,282300,293600,285500,291300
98252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215500,214200,222500,228600,2.36E+05,230300,225400,236700,244500,248300,230100,221900,220900,224900,227100,230900,2.36E+05,242200,243600,244500,2.43E+05,244200,246800,248300,257500,263800,264600,265600,259700,263400,267400,276100,280800,2.85E+05,280500,277200,276900,281100,290500,3.10E+05,328200,325900,309300,311400,320400,331100,
98328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27E+05,224300,226300,218800,2.29E+05,209100,203800,1.94E+05,2.12E+05,246700,256400,271600,236800,255100,234600,248800,257400,275100,302400,2.74E+05,265500,268100,310500,325200,307100,282600,2.85E+05,302400,279100,271700,276100,2.95E+05,339600,315100,3.19E+05,302200,363300
92210,,,,,,,,,,,,,,,,,,,,,,,,,,478600,627800,634200,612500,470400,474300,470100,591400,575600,623100,598600,603300,576800,493300,502900,554700,568200,556100,579300,611400,670100,614600,563200,545900,5.69E+05,6.49E+05,595400,566700,547600,578800,561700,546500,679300,7.10E+05,695400,588800,574600,601300,6.16E+05,614700,571900,560200,581500,642400,664100,698500,699100,709500,699900,686100,639100,597400,558400,5.81E+05,595400,600200,592400,698700,678700,660700,525200,541200,534700,593400,634300,659800,619200,6.24E+05,608200,607800,610200,633200,650500,620100,645500,697300,752700,732900,685200,612400,6.17E+05,608600,642400,632900,645600,643700,661700,630200,655300,6.61E+05,710300,660900,647500,682600,721400,672300,6.09E+05,622600,668800,674800,7.83E+05
20732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295500,307800,274100,275900,279700,266900,266400,268500,283900,266900,2.73E+05,278700,331800,335800,344800,320400,325100,297300,303500,290100,310100,293300,289300,306400,317800,305400,306900,297100,315900,269800,
38004,148800,150800,165900,156600,144100,149300,152800,1.50E+05,151100,147300,152800,140800,147500,149100,157400,159300,152800,155900,144600,141100,133300,130500,147800,1.56E+05,1.76E+05,172700,1.65E+05,152800,143100,151200,144800,135300,122100,133700,150900,149900,145300,1.47E+05,150600,147800,149300,153300,154400,139900,138400,140600,146500,148200,163500,162100,152800,139200,142500,144800,149400,1.41E+05,133900,136500,150400,161900,162500,154900,159100,1.48E+05,154300,150800,158600,142100,148200,147100,165500,163900,159400,1.57E+05,160200,157300,157300,1.56E+05,1.59E+05,166300,191700,194100,1.83E+05,157800,158200,175100,168300,167800,157600,160500,1.64E+05,154300,146100,142400,152500,157300,1.55E+05,152500,161500,172600,162800,159800,148600,159700,163200,167100,162500,176700,180400,1.86E+05,166100,170400,175400,185900,192700,188700,193600,191600,2.04E+05,204100,212400,215900,215800,211100,194900,
33473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398500,413800,394200,394400,390100,399400,409100,415100,436100,448400,445700,436600,441900,435100,442100,471900,479400,4.91E+05,484200,5.07E+05,509200,483700,482400,458900,473700,471500,505300,518600,510900,480200,462300,455400,460800,475600,502900,523600,553100,567500,548900,514100,496800,495900,494600,491900,499400,525500,512500,519700,493200,502300,4.97E+05,500800,511500,529100,564800,562500,5.42E+05,499200,4.96E+05,497300,508900,497200,553500,576800,6.22E+05,574700,568600,512800,506700,
32132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125100,123200,124300,124800,124500,1.29E+05,127600,146200,148600,146400,1.32E+05,129700,141700,136100,132800,133300,143600,163200,159400,159300,152100,146600,149300,150200,154500,151500
48015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76300,73500,71400,60400,57500,62400,68900,71900,69900,64500,66900,69700,68900,8.10E+04,78900,77900,70100,7.30E+04,78900,82500,8.50E+04,84300,7.70E+04,73300,80600,88200,97900,89800,87100,83900,87500,
85355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185800,205500,223600,236700,240300,215200,192600,195900,2.24E+05,237800,215500,207400,212300,229300,223500,214800,212200,2.15E+05,211300,224700,227600,239100,240700,244600,235700,248900,243400,255400,224200,237200,236500,238300,231600,2.33E+05,237100,245300,239700,242300,2.43E+05,240200,255900,246400,253100,233300,242400,237900,250200,240400,243500,246900,262800,268700,274300,269500,271100,284100,279100,273200,257500,266500,279400,280700,286800,279300,279300,273300,293400,2.86E+05,303800,308500,315400,305300,2.95E+05,294500,304700
7452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604100,606500,585300,603700,574300,603100,578300,590200,562400,538300,531100,5.72E+05,596100,598800,616100,617700,6.15E+05,567700,568400,545100,533200,516200,535400,545400,549700,598200,609700,6.07E+05,602100,588800,585400,557700,580700,619500,640200,614300,585200,574100,573600,621700,603500,648800,6.33E+05,624100,610100,664800,690400,644400,
85123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92200,99600,104200,102700,100200,93600,98400,100200,96700,99500,1.01E+05,103800,102700,102300,104200,105100,105600,111400,116100,1.18E+05,122600,1.22E+05,121700,121500,123100,126100,126700,129700,131200,1.30E+05,130400,133300,131300,
33182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07E+05,214700,210700,216600,223900,240300,239900,2.21E+05,218900,229800,245500,227300,2.30E+05,240500,258300,259900,254500,255300,253900,250400,257900,260900,266400,268300,273200,265200,257700,246800,270500,294400,3.24E+05,320100,312100,300600,298200,296100,289300,290400,300400,319100,326100,317500,311700,313600,314900,3.19E+05,330500,333700,337900,3.36E+05,341800,337700,321800,3.09E+05,314200,338200,347300,346700,343300,350200,349400,347900,346200,328900,334700,354700,383400,384200,385600,359800,3.53E+05,3.47E+05
60422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162400,175500,1.89E+05,203500,184900,185100,1.92E+05,210400,209800,194100,205800,214100,2.13E+05,192500,165600,157400,167600,191700,191700,171200,163300,173500,1.78E+05,175400,174800,180100,177600,190600,200500,209100,203800,207700,198900,199900,185300,193100,185400,188200,199700,207300,211600,2.13E+05,210600,217500,184700,188100
1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179500,1.57E+05,146500,153700,148200,139600,129600,134500,146300,154500,160400,1.75E+05,172600,155100,1.63E+05,165600,199400,194900,1.94E+05,184800,190100,197600,206300,189500,205400,190600,202800,197200,
98327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58E+05,2.80E+05,284600,281800,2.94E+05,295400,296900,282600,311700,314200,3.13E+05,2.88E+05,301600,301200,297400,306200,3.12E+05,313800,304400,296700,298600,300500,302800,305600,2.96E+05,295600,2.97E+05,304300,321900,321200,321200,301800,305100,284400,290800,2.86E+05,314400,329200,344200,344500,352600,357300
73078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187600,195800,200700,213700,211300,212600,213800,212800,206400,2.04E+05,187200,196400,207100,229800,222500,190100,190400,189100,190400,177100,206800,222800,227100,209600,218600,232900,213800,182200
